Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources,City_clean
ELEC,King County - Roads Maintenance Facility,155 Monroe Ave NE,,Renton,WA,98056,,,E,,Private,Fleet use only,,,,,,4.0,,,Non-Networked,,GPS,47.4847291,-122.1774112,2025-07-03,52142,2025-07-03 19:15:09 UTC,LG,,,2013-06-01,,,,,J1772,US,,,,Privé,,private,,,MUNI_GOV,,,,,,,,,,,,,,,,,,,,,,,,,LD,False,,RENTON
ELEC,Mazama Country Inn,15 Country Rd,,Mazama,WA,98833,,800-843-7951,E,,Public - Call ahead,24 hours daily; for guest use only; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,2.0,1.0,,,Non-Networked,,200-9,48.594482,-120.406494,2024-01-09,53702,2024-01-31 22:07:01 UTC,P,,,2013-11-01,,,,,J1772 NEMA1450,US,,,,Public - Appeler à l'avance,,public,CALL,,HOTEL,,,,,,,Free,,,,,,,,,,True,,,,,,,,LD,False,,MAZAMA
ELEC,VIA6 VIA6-SOUTH,2121 6th Ave,Via 6 Apartments Parking Garage,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.613883,-122.339405,2025-11-06,55995,2025-11-06 01:29:08 UTC,,,,2014-01-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,800 FIFTH AVE STATION 2,800  5th Ave,,Seattle,WA,98104,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.605599,-122.330626,2025-11-06,56870,2025-11-06 00:57:51 UTC,,,,2011-03-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,Campbell's Lake Chelan Resort,104 W Woodin Ave,,Chelan,WA,98816,,800-553-8225,E,,Public,24 hours daily; guest use only; drivers must bring their own J1772 cordset for Level 1 charging,,,,,10.0,1.0,,,Non-Networked,,200-9,47.8399,-120.0199,2025-07-03,60002,2025-07-03 19:15:09 UTC,P,,,2013-10-04,,,,,J1772 NEMA520,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,True,,,,,,,,LD,False,,CHELAN
ELEC,Pine Near RV Park,316 Castle Ave,,Winthrop,WA,98862,,509-341-4062,E,,Public,24 hours daily; donations accepted,,,,,,1.0,,,Non-Networked,,200-8,48.476543,-120.180796,2024-01-09,60004,2024-01-31 22:07:01 UTC,P,,,2013-09-23,,,,,J1772,US,,,,Public,,public,,,RV_PARK,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,WINTHROP
ELEC,Omak Inn,912 Koala Dr,,Omak,WA,98841,,800-204-4800  509-826-3822,E,,Public,24 hours daily,,,,,,1.0,,,Non-Networked,,GPS,48.421424,-119.503978,2024-01-09,60005,2024-01-31 22:07:01 UTC,P,,,2013-10-04,,,,,J1772,US,,,,Public,,public,,,INN,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,OMAK
ELEC,59er Diner,15361 US 2,,Leavenworth,WA,98826,,509-763-2267,E,,Public,24 hours daily,,,,,,1.0,,,Non-Networked,,200-9,47.758434,-120.742416,2024-01-09,60006,2024-01-31 22:07:01 UTC,P,,,2014-01-15,,,,,J1772,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,LEAVENWORTH
ELEC,PARKMETRO1 PARK METRO #1,11101 NE 12th St,The Park Metro at the base of the entry ramp,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.620793,-122.192469,2025-11-06,60241,2025-11-06 00:57:55 UTC,,,,2014-02-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,BELLEVUE
ELEC,VALLEY MED CTR MAIN LOT #8,4109-4251 Talbot Rd S,,Renton,WA,98055,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.443123,-122.212538,2025-11-06,60331,2025-11-06 00:57:18 UTC,,,,2014-02-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,RENTON
ELEC,Haselwood Chevrolet Buick GMC,501 W Hills Blvd,,Bremerton,WA,98312,,360-479-4910,E,,Public,Dealership business hours; for Chevrolet customers only,,,,,,2.0,,,Non-Networked,,200-9,47.557801,-122.675335,2025-07-03,60718,2025-07-03 19:15:09 UTC,P,,,2014-01-01,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,,,,,,,,,,,True,,,,,,,,HD,False,,BREMERTON
ELEC,Lakeside 24 Hour Fuel,16835 Lewis River Rd,,Cougar,WA,98616,,360-238-5202,E,,Public,"6am-7pm daily; summer, 7am-6pm daily; winter",,,,,,1.0,,,Non-Networked,,200-9,46.051228,-122.301754,2025-06-06,60814,2025-06-06 18:42:11 UTC,P,,,2014-03-06,,,,,J1772,US,,,,Public,,public,,,GAS_STATION,,,,,,,$12 per session,,,,,,,,,,False,,,,,,,,MD,False,,COUGAR
ELEC,Kitsap Transit Harborside Garage,60 Washington Ave,,Bremerton,WA,98337,,855-885-9571,E,,Public,24 hours daily,,,,,,4.0,,,OpConnect,https://opconnect-ev.com,GPS,47.56358,-122.62531,2025-11-06,61877,2025-11-06 04:08:09 UTC,,,,2013-12-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,BREMERTON
ELEC,Semiahmoo Resort,9565 Semiahmoo Pkwy,Located by the tennis courts,Blaine,WA,98230,,360-318-2000,E,,Public,24 hours daily; for guest use only,,,,,,1.0,,,Non-Networked,,GPS,48.989751,-122.773271,2023-06-12,62286,2025-10-27 18:47:39 UTC,P,,,2014-04-01,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,True,,,,,,,,LD,False,,BLAINE
ELEC,Best Western Plus - Heritage Inn,151 E McLeod Rd,Located at Telegraph Road and East McLeod Road,Bellingham,WA,98226,,360-647-1912,E,,Public,24 hours daily; for guest use only,,,,,,1.0,,,Non-Networked,,GPS,48.783478,-122.484131,2025-07-03,62692,2025-07-03 19:15:09 UTC,P,,,2014-03-21,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,$20 per session,,,,,,,,,,True,,,,,,,,LD,False,,BELLINGHAM
ELEC,UDR TEN20 #1,1020 108th Ave NE,Spaces 125 & 126,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.61984,-122.19603,2025-11-06,62728,2025-11-06 00:58:42 UTC,,,,2014-07-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,BELLEVUE
ELEC,City of Chelan,137 E Johnson Ave,Located behind City Hall,Chelan,WA,98816,,509-682-8019,E,,Public,24 hours daily,,,,,,2.0,,,Non-Networked,,200-8,47.840838,-120.018402,2024-01-09,62973,2024-01-31 22:07:01 UTC,LG,,,2014-08-18,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,CHELAN
ELEC,LCC LCC H&S #1,1810 Maple Street,South Side of The Health & Science Building,Longview,WA,98632,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,46.141922,-122.940192,2025-11-06,63088,2025-11-06 00:58:03 UTC,,,,2014-08-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,LONGVIEW
ELEC,UWMC UWMC #1,3100 Northup Way,Inside Parking Garage on Right,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.638269,-122.191294,2025-11-06,63110,2025-11-06 00:58:23 UTC,,,,2014-08-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,BELLEVUE
ELEC,UWMC 4245 UWMC 4245 #1,4245 Roosevelt Ave NE,Northwest corner of parking garage,Seattle,WA,98105,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.658961,-122.3185,2025-11-06,63313,2025-11-06 00:59:27 UTC,,,,2014-09-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,UWMC 4225 UWMC 4225 #1,4225 Roosevelt Way NE,Northwest corner of Pprking garage,Seattle,WA,98105,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.658409,-122.318392,2025-11-06,63338,2025-11-06 00:59:19 UTC,,,,2014-09-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,Town Nissan,555 3rd St SE,,East Wenatchee,WA,98802,,509-662-5125,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,1.0,,Non-Networked,,200-8,47.40087,-120.27887,2024-02-12,63444,2025-02-12 00:16:32 UTC,P,,,2010-12-17,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,EAST WENATCHEE
ELEC,Town Nissan,555 3rd St SE,,East Wenatchee,WA,98802,,509-662-5125,E,,Private,Service center use only,,,,,,1.0,1.0,,Non-Networked,,200-8,47.40087,-120.27887,2024-02-12,63445,2025-02-12 00:16:32 UTC,P,,,2010-12-17,,,,,J1772 J1772COMBO,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,False,,EAST WENATCHEE
ELEC,MAIN HOSPITAL SILVER PARKING,11300-11398 128th Ave NE,Silver parking P1,Kirkland,WA,98034,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.716056,-122.179455,2025-11-06,63780,2025-11-06 00:59:05 UTC,,,,2014-10-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,KIRKLAND
ELEC,MAIN HOSPITAL DEYOUNG1,12039 NE 128th St,DeYoung Building on P1,Kirkland,WA,98034,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.714435,-122.179399,2025-11-06,63781,2025-11-06 00:59:05 UTC,,,,2014-10-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,KIRKLAND
ELEC,MAIN HOSPITAL BLUE PARKING,12040 NE 128th St,Blue Parking ground floor,Kirkland,WA,98034,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.714793,-122.176869,2025-11-06,63782,2025-11-06 00:59:05 UTC,,,,2014-10-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,KIRKLAND
ELEC,Leskovar Mitsubishi,3020 W Clearwater Ave,Located by the sales and service departments,Kennewick,WA,99336,,509-783-6141,E,,Public - Call ahead,Dealership business hours; for dealership use only,,,,,,3.0,,,Non-Networked,,200-9,46.213233,-119.162367,2023-06-12,64135,2025-11-04 20:23:06 UTC,P,,,2014-03-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,True,,,,,,,,LD,False,,KENNEWICK
ELEC,Mellisoni Vineyard,3155 US 97A,,Chelan,WA,98816,,509-293-1891,E,,Public,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,,1.0,,,Non-Networked,,GPS,47.83522282290976,-120.068983390213,2024-01-09,64500,2024-01-31 22:07:01 UTC,P,,,2014-11-29,,,,,J1772,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,CHELAN
ELEC,Snoqualmie Casino,37500 SE N Bend,Located in the parking garage on each level of the garage,Issaquah,WA,98065,,425-888-1234,E,,Public,24 hours daily; guest use only,,,,,,8.0,,,Non-Networked,,200-9,47.519113,-121.841787,2025-07-03,65414,2025-07-03 19:15:09 UTC,P,,,2015-01-01,,,,,J1772,US,,,,Public,,public,,,OTHER_ENTERTAINMENT,,,,,,,Free,,,,,,,,,,True,,,,,,,,LD,False,,ISSAQUAH
ELEC,WCEH Wenatchee,200 N Columbia St,,Wenatchee,WA,98801,,866-300-3827,E,,Public,,,,,,,1.0,2.0,,EVCS,https://www.evcs.com,GPS,47.427713,-120.312139,2025-11-06,65859,2025-11-06 05:08:25 UTC,,,,2012-06-30,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,WENATCHEE
ELEC,WCEH Centralia,817 Harrison Avenue,,Centralia,WA,98531,,866-300-3827,E,,Public,,,,,,,1.0,2.0,,EVCS,https://www.evcs.com,GPS,46.7252937,-122.9742834,2025-11-06,65861,2025-11-06 05:08:21 UTC,,,,2012-05-31,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,CENTRALIA
ELEC,WCEH Bellingham,222 36th St,,Bellingham,WA,98225,,866-300-3827,E,,Public,,,,,,,1.0,2.0,,EVCS,https://www.evcs.com,GPS,48.731184,-122.4712335,2025-11-06,65862,2025-11-06 05:08:22 UTC,,,,2012-05-31,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,BELLINGHAM
ELEC,WCEH Castle Rock,204 Cowlitz Street West,,Castle Rock,WA,98511,,866-300-3827,E,,Public,,,,,,,1.0,2.0,,EVCS,https://www.evcs.com,GPS,46.2757149,-122.910486,2025-11-06,65864,2025-11-06 05:08:22 UTC,,,,2012-08-09,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,CASTLE ROCK
ELEC,WCEH Burlington,448 Fashion Way,,Burlington,WA,98233,,866-300-3827,E,,Public,,,,,,,1.0,1.0,,EVCS,https://www.evcs.com,GPS,48.4554794,-122.3407875,2025-11-06,65865,2025-11-06 05:08:22 UTC,,,,2012-05-31,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,BURLINGTON
ELEC,WCEH Ridgefield,"6370 N 1st Circle,",,Ridgefield,WA,98642,,866-300-3827,E,,Public,,,,,,,1.0,2.0,,EVCS,https://www.evcs.com,GPS,45.8176127,-122.683566,2025-11-06,65866,2025-11-06 05:08:21 UTC,,,,2012-05-31,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,RIDGEFIELD
ELEC,WCEH Skykomish,148 5th St N,,Skykomish,WA,98288,,866-300-3827,E,,Public,,,,,,,1.0,1.0,,EVCS,https://www.evcs.com,GPS,47.7111533,-121.360832,2025-11-06,65869,2025-11-06 05:08:26 UTC,,,,2012-05-31,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SKYKOMISH
ELEC,525 NORTHGATE RETAIL #1,525 NE Northgate Way,SE corner of Total Wine garage,Seattle,WA,98125,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.707951,-122.321496,2025-11-06,66221,2025-11-06 01:00:49 UTC,,,,2015-02-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,Power Trip Energy Corp,83 Denny Ave,,Port Townsend,WA,98368,,360-643-3080,E,,Public,24 hours daily,,,,,,2.0,,,Non-Networked,,200-9,48.093634,-122.813252,2024-10-11,66418,2025-02-12 00:16:32 UTC,P,,,2012-06-01,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,SOLAR,False,,,,,,,,LD,False,,PORT TOWNSEND
ELEC,GreenPod Development,1531 W Sims Way,,Port Townsend,WA,98368,,360-358-5614,E,,Public,24 hours daily,,,,,,2.0,,,Non-Networked,,200-9,48.103061,-122.794143,2024-10-11,66421,2025-02-12 00:16:32 UTC,P,,,2015-02-03,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,PORT TOWNSEND
ELEC,Windermere Real Estate,1220 Water St,On the far end of the old brick gas house at rear of parking lot.,Port Townsend,WA,98368,,360-385-9344,E,,Public - Call ahead,8am-5pm daily,,,,,,1.0,,,Non-Networked,,200-9,48.113018,-122.760544,2024-10-11,66422,2025-02-12 00:16:32 UTC,P,,,2015-02-04,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,PORT TOWNSEND
ELEC,SIA W GARAGE F.1 #1,9000 W Airport Dr,"Left entrance to Garage, First Floor to the right next to Elevators.",Spokane,WA,99224,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.625092,-117.53956,2025-11-06,66622,2025-11-06 01:03:04 UTC,,,,2015-04-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SPOKANE
ELEC,MAIN HOSPITAL SILVER #2,12001-12099 NE 130th Ln,,Kirkland,WA,98034,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.716066,-122.179613,2025-11-06,66645,2025-11-06 01:01:20 UTC,,,,2015-04-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,KIRKLAND
ELEC,WINSLOW WAY WINSLOW #1,232-240 Winslow Way E,,Bainbridge Island,WA,98110,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.624921,-122.51934,2025-11-06,66696,2025-11-06 01:01:08 UTC,,,,2015-04-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,BAINBRIDGE ISLAND
ELEC,The Co-op Farm and Garden,216 E Washington St,,Sequim,WA,98382,,360-683-4111,E,,Public,"8am-6pm M-F, 9am-5pm Sat, 10am-4pm Sun",,,,,,1.0,,,Non-Networked,,200-9,48.079897,-123.098996,2024-06-13,67125,2025-10-22 19:29:41 UTC,P,,,2015-01-01,,,,,J1772,US,,,,Public,,public,,,COOP,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,SEQUIM
ELEC,VISITOR GARAGE PEDESTAL UNIT,1201 Pacific Ave,"Visitor (Basement) Garage-Entry on ""A"" St. north of 13th & ""A"" St. intersection, use left entry gate.",Tacoma,WA,98402,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.252117,-122.437452,2025-11-06,67692,2025-11-06 01:03:37 UTC,,,,2015-06-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,TACOMA
ELEC,Banks Lake Brew and Bistro,695 N 2nd St,,Coulee City,WA,99115,,509-632-5510,E,,Public,24 hours daily,,,,,,1.0,,,Non-Networked,,GPS,47.616684,-119.287843,2024-01-09,68846,2024-01-31 22:07:01 UTC,P,,,2015-08-03,,,,,J1772,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,COULEE CITY
ELEC,VM CHARGERS VIRGINIA MASON2,1012 Terry Ave,Emergency Department / Baroness Inn Lot,Seattle,WA,98101,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.609528,-122.326393,2025-11-06,68940,2025-11-06 01:03:54 UTC,,,,2015-08-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,INSIGNIA 953 EV216,588 Bell St,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616552,-122.342727,2025-11-06,69853,2025-11-06 01:05:27 UTC,,,,2015-09-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,UWB CASCADIA CC TRULY HOUSE #1,18140 Campus Way NE,On the south side of Truly House,Bothell,WA,98011,,888-758-4389,E,,Public,Mon: 6:00am-10:00pm; Tue: 6:00am-10:00pm; Wed: 6:00am-10:00pm; Thu: 6:00am-10:00pm; Fri: 6:00am-10:00pm; Sat: 6:00am-10:00pm; Sun: 6:00am-10:00pm,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.759501,-122.193075,2025-11-06,70092,2025-11-06 01:06:07 UTC,,,,2015-09-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,BOTHELL
ELEC,UWB CASCADIA CC SOUTH L 3 N,11237-11299 NE 180th St,3rd floor north end near 493 and 548,Bothell,WA,98011,,888-758-4389,E,,Public,Mon: 6:00am-10:00pm; Tue: 6:00am-10:00pm; Wed: 6:00am-10:00pm; Thu: 6:00am-10:00pm; Fri: 6:00am-10:00pm; Sat: 6:00am-10:00pm; Sun: 6:00am-10:00pm,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.757842,-122.190719,2025-11-06,70095,2025-11-06 01:03:55 UTC,,,,2015-09-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,BOTHELL
ELEC,Best Western Plus - Tacoma Dome Hotel,2611 East E St,Lot B,Tacoma,WA,98421,,253-272-7737,E,,Public - Card key after hours,24 hours daily; for guest use only; see front desk for access,,,,,,2.0,,,Non-Networked,,GPS,47.238785,-122.426722,2024-06-13,71774,2025-02-12 00:16:32 UTC,P,,,2015-12-01,,,,,J1772,US,,,,Public - Carte-clé après les heures d'ouverture,,public,KEY_AFTER_HOURS,,HOTEL,,,,,,,Free,,,,,,,,,,True,,,,,,,,LD,False,,TACOMA
ELEC,ESSEX SAMMAMISH VIEW,16160 SE Eastgate Way,,Bellevue,WA,98008,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.577051,-122.125164,2025-11-06,71918,2025-11-06 01:05:33 UTC,,,,2015-12-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,BELLEVUE
ELEC,MADISON GARAGE MADISON GARAGE2,1229 Madison St,"Level 4, near elevators",Seattle,WA,98104,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.610087,-122.322114,2025-11-06,72656,2025-11-06 01:05:04 UTC,,,,2016-01-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,Expo Apartments,118 Republican St,,Seattle,WA,98109,,206-751-1356,E,,Public,24 hours daily; apartment residents only,,,,,,1.0,,,Non-Networked,,GPS,47.6232795,-122.354922,2023-09-14,72739,2024-01-31 22:07:01 UTC,P,,,2016-01-25,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,Free,,,,,,,,,,True,,,,,,,,LD,False,,SEATTLE
ELEC,SIA CELL LOT,8909 W Airport Dr,Spokane Internation Airport Cell Phone Waiting lot.,Spokane,WA,99224,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.630989,-117.540534,2025-11-06,73219,2025-11-06 01:05:34 UTC,,,,2016-01-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SPOKANE
ELEC,WCEH Tumwater,6131 Capital Blvd,,Tumwater,WA,98501,,866-300-3827,E,,Public,,,,,,,1.0,2.0,,EVCS,https://www.evcs.com,GPS,46.993561,-122.907761,2025-11-06,73412,2025-11-06 05:08:21 UTC,,,,2016-02-09,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,TUMWATER
ELEC,WCEH Leavenworth,700 US Hwy 2,,Leavenworth,WA,98826,,866-300-3827,E,,Public,,,,,,,1.0,2.0,,EVCS,https://www.evcs.com,GPS,47.5955952,-120.6642262,2025-11-06,73413,2025-11-06 05:08:26 UTC,,,,2016-02-09,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,LEAVENWORTH
ELEC,WCEH Sultan,320 Main St,,Sultan,WA,98294,,866-300-3827,E,,Public,,,,,,,1.0,1.0,,EVCS,https://www.evcs.com,GPS,47.8621458,-121.8166013,2025-11-06,73415,2025-11-06 05:08:22 UTC,,,,2016-02-09,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SULTAN
ELEC,WCEH Cle Elum,3600 Suncadia Trail,,Cle Elum,WA,98922,,866-300-3827,E,,Public,,,,,,,1.0,6.0,,EVCS,https://www.evcs.com,GPS,47.207769,-121.0193577,2025-11-06,73431,2025-11-06 05:08:25 UTC,,,,2016-02-09,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,CLE ELUM
